"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","lad_code","lad_name","version","level_methodology","establishment_type","t_schools","t_pupils","t_att8","avg_att8","t_entbasics","pt_entbasics","t_l2basics_95","pt_l2basics_95","t_l2basics_94","pt_l2basics_94","t_ebacc_e_ptq_ee","pt_ebacc_e_ptq_ee","t_ebacc_95","pt_ebacc_95","t_ebacc_94","pt_ebacc_94","t_ebaccaps","avg_ebaccaps","t_inp8calc","t_p8score","avg_p8score","p8score_ci_low","p8score_ci_upp"
"202223","Academic year","Local authority district","E92000001","England","E12000004","East Midlands","E07000175","Newark and Sherwood","Revised","Pupil residency","State-funded schools (LA)",44,1265,58828,46.5,1230,97.2,593,46.9,865,68.4,426,33.7,187,14.8,270,21.3,5112.95,4.04,1221,-14.688,"-0.01","-0.09","0.07"
"202223","Academic year","Local authority district","E92000001","England","E12000004","East Midlands","E07000176","Rushcliffe","Revised","Pupil residency","State-funded schools (LA)",43,1327,74148.75,55.9,1298,97.8,864,65.1,1083,81.6,735,55.4,411,31,522,39.3,6690.8,5.04,1264,674.141,"0.53","0.46","0.61"
"202223","Academic year","Local authority district","E92000001","England","E12000008","South East","E07000177","Cherwell","Revised","Pupil residency","State-funded schools (LA)",42,1692,74917.5,44.3,1626,96.1,711,42,1025,60.6,661,39.1,241,14.2,354,20.9,6655.79,3.93,1592,-207.062,"-0.13","-0.2","-0.06"
"202223","Academic year","Local authority district","E92000001","England","E12000008","South East","E07000178","Oxford","Revised","Pupil residency","State-funded schools (LA)",33,1239,57281,46.2,1168,94.3,583,47.1,787,63.5,482,38.9,254,20.5,320,25.8,5122.38,4.13,1114,114.005,"0.1","0.02","0.19"
"202223","Academic year","Local authority district","E92000001","England","E12000008","South East","E07000179","South Oxfordshire","Revised","Pupil residency","State-funded schools (LA)",47,1386,68920.75,49.7,1335,96.3,766,55.3,1008,72.7,546,39.4,302,21.8,412,29.7,6159.67,4.44,1290,324.098,"0.25","0.17","0.33"
"202223","Academic year","Local authority district","E92000001","England","E12000008","South East","E07000180","Vale of White Horse","Revised","Pupil residency","State-funded schools (LA)",42,1319,61676,46.8,1246,94.5,629,47.7,879,66.6,429,32.5,225,17.1,310,23.5,5373.26,4.07,1244,2.728,"0","-0.08","0.08"
"202223","Academic year","Local authority district","E92000001","England","E12000008","South East","E07000181","West Oxfordshire","Revised","Pupil residency","State-funded schools (LA)",25,1160,56477.5,48.7,1113,95.9,593,51.1,818,70.5,270,23.3,158,13.6,201,17.3,4832.46,4.17,1047,135.606,"0.13","0.04","0.22"
"202223","Academic year","Local authority district","E92000001","England","E12000005","West Midlands","E07000192","Cannock Chase","Revised","Pupil residency","State-funded schools (LA)",47,1046,45685,43.7,1005,96.1,390,37.3,625,59.8,99,9.5,42,4,62,5.9,3676.67,3.51,1026,-169.763,"-0.17","-0.25","-0.08"
"202223","Academic year","Local authority district","E92000001","England","E12000005","West Midlands","E07000193","East Staffordshire","Revised","Pupil residency","State-funded schools (LA)",35,1377,61703.5,44.8,1336,97,565,41,863,62.7,510,37,196,14.2,307,22.3,5349.36,3.88,1314,-78.589,"-0.06","-0.14","0.02"
"202223","Academic year","Local authority district","E92000001","England","E12000005","West Midlands","E07000194","Lichfield","Revised","Pupil residency","State-funded schools (LA)",43,1069,51840,48.5,1032,96.5,507,47.4,735,68.8,399,37.3,195,18.2,285,26.7,4479.82,4.19,1035,41.394,"0.04","-0.05","0.13"
"202223","Academic year","Local authority district","E92000001","England","E12000005","West Midlands","E07000195","Newcastle-under-Lyme","Revised","Pupil residency","State-funded schools (LA)",44,1240,53926.25,43.5,1204,97.1,458,36.9,756,61,350,28.2,151,12.2,207,16.7,4596.79,3.71,1201,-412.338,"-0.34","-0.42","-0.26"
