time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Asian - Pakistani,263,3886,194989.25,50.2,3849,99,1980,51,2695,69.4,1933,49.7,771,19.8,1132,29.1,17305.37,4.45,3655,1528.02,0.42,0.37,0.46
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Black - Any other black background,219,578,27859.5,48.2,568,98.3,263,45.5,375,64.9,286,49.5,125,21.6,169,29.2,2477.52,4.29,518,154.066,0.3,0.18,0.42
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Black - Black African,366,2734,142468.25,52.1,2712,99.2,1516,55.4,2022,74,1504,55,655,24,937,34.3,12804.3,4.68,2318,1299.414,0.56,0.5,0.62
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Black - Caribbean,200,649,28721.5,44.3,643,99.1,243,37.4,386,59.5,308,47.5,84,12.9,153,23.6,2502.03,3.86,621,26.616,0.04,-0.07,0.15
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Mixed - Any other mixed background,443,1912,100081.25,52.3,1891,98.9,1053,55.1,1420,74.3,1008,52.7,534,27.9,699,36.6,9055.71,4.74,1727,478.994,0.28,0.21,0.34
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Mixed - White and Asian,425,1375,73174.5,53.2,1359,98.8,784,57,1035,75.3,686,49.9,341,24.8,482,35.1,6572.83,4.78,1304,373.929,0.29,0.21,0.36
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Mixed - White and Black African,337,684,33631,49.2,674,98.5,310,45.3,463,67.7,329,48.1,142,20.8,200,29.2,2994.17,4.38,629,101.331,0.16,0.05,0.27
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Mixed - White and Black Caribbean,386,1353,57456.75,42.5,1319,97.5,486,35.9,768,56.8,469,34.7,164,12.1,257,19,4906.78,3.63,1323,-315.91,-0.24,-0.31,-0.16
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,Other - Any other ethnic group,353,1397,67041.75,48,1335,95.6,671,48,898,64.3,740,53,319,22.8,442,31.6,6144.5,4.4,1060,719.717,0.68,0.59,0.76
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,White - Any other white background,505,5338,271882.13,50.9,5249,98.3,2726,51.1,3750,70.3,2982,55.9,1433,26.8,1977,37,25076.68,4.7,4373,2661.152,0.61,0.57,0.65
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,White - Gypsy/Roma,93,148,3392.5,22.9,131,88.5,10,6.8,27,18.2,13,8.8,2,1.4,4,2.7,268.01,1.81,127,-117.324,-0.92,-1.17,-0.68
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,White - Traveller of Irish heritage,37,42,1155.75,27.5,35,83.3,6,14.3,12,28.6,9,21.4,2,4.8,2,4.8,98,2.33,40,-43.465,-1.09,-1.52,-0.65
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,White - White British,511,72842,3416844.67,46.9,71458,98.1,33149,45.5,48850,67.1,27929,38.3,11736,16.1,17300,23.8,297941.95,4.09,71559,-4371.517,-0.06,-0.07,-0.05
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Ethnicity,White - White Irish,174,260,13385.5,51.5,253,97.3,149,57.3,195,75,126,48.5,68,26.2,91,35,1204.3,4.63,242,59.64,0.25,0.07,0.42
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,SEN description,No identified SEN,514,87122,4440382.67,51,86221,99,45950,52.7,64390,73.9,40775,46.8,18532,21.3,26338,30.2,394027.89,4.52,82924,13289.1,0.16,0.15,0.17
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,SEN description,Any SEN,513,14337,468079.14,32.6,13426,93.6,2896,20.2,5175,36.1,2529,17.6,662,4.6,1079,7.5,38913.46,2.71,13727,-5616.782,-0.41,-0.43,-0.39
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Disadvantaged status,Disadvantaged all other,514,78733,4074353.3,51.7,77949,99,42939,54.5,59271,75.3,36685,46.6,17384,22.1,24475,31.1,361745.74,4.59,75115,18393.094,0.24,0.23,0.25
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Disadvantaged status,Disadvantaged,514,22739,834694.26,36.7,21711,95.5,5915,26,10304,45.3,6623,29.1,1811,8,2944,12.9,71248.93,3.13,21545,-10724.086,-0.5,-0.52,-0.48
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,English as a first language status,English,514,87635,4193362.55,47.9,86052,98.2,41412,47.3,59767,68.2,35530,40.5,15571,17.8,22484,25.7,367592.91,4.19,85409,-39.553,0,-0.01,0.01
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,English as a first language status,Other than English,509,13462,698907.26,51.9,13243,98.4,7277,54.1,9580,71.2,7634,56.7,3568,26.5,4848,36,63914.32,4.75,10944,7719.758,0.71,0.68,0.73
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Prior attainment status,Low prior,500,20002,577092.75,28.9,19148,95.7,1272,6.4,4547,22.7,3306,16.5,167,0.8,511,2.6,46292.34,2.31,20002,1224.304,0.06,0.04,0.08
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Prior attainment status,Mid prior,514,52954,2527116.75,47.7,52341,98.8,24680,46.6,39543,74.7,22498,42.5,6982,13.2,12306,23.2,220131.75,4.16,52954,4330.583,0.08,0.07,0.09
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Converter academies,Prior attainment status,High prior,514,23704,1588147.55,67,23597,99.5,20910,88.2,22727,95.9,15498,65.4,11143,47,13394,56.5,146766.46,6.19,23704,2114.121,0.09,0.07,0.11
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Total,Total,546,93019,3903332,42,90621,97.4,33474,36,53143,57.1,34125,36.7,10497,11.3,16834,18.1,337286.49,3.63,86566,-16554,-0.19,-0.2,-0.18
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Sex,Boys,541,47634,1914100.25,40.2,46346,97.3,16344,34.3,26326,55.3,15705,33,4203,8.8,6995,14.7,166230.31,3.49,44200,-13596.209,-0.31,-0.32,-0.29
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Sex,Girls,543,45385,1989231.75,43.8,44275,97.6,17130,37.7,26817,59.1,18420,40.6,6294,13.9,9839,21.7,171056.18,3.77,42366,-2957.791,-0.07,-0.08,-0.06
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Asian,469,9721,463825.5,47.7,9599,98.7,4617,47.5,6579,67.7,4815,49.5,1694,17.4,2512,25.8,41150.74,4.23,8325,2983.542,0.36,0.33,0.39
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Black,445,7089,319746.75,45.1,6998,98.7,2939,41.5,4410,62.2,3533,49.8,936,13.2,1576,22.2,28254.66,3.99,5813,1402.473,0.24,0.2,0.28
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Mixed,528,5703,240909.5,42.2,5538,97.1,2049,35.9,3247,56.9,2257,39.6,703,12.3,1105,19.4,20943.55,3.67,5212,-1176.502,-0.23,-0.26,-0.19
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Other,394,2431,110015,45.3,2357,97,1055,43.4,1510,62.1,1308,53.8,488,20.1,720,29.6,10126.99,4.17,1742,1049.005,0.6,0.54,0.67
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Unclassified ethnicity,392,1852,72827.75,39.3,1783,96.3,591,31.9,953,51.5,717,38.7,201,10.9,331,17.9,6396.44,3.45,1531,-423.579,-0.28,-0.35,-0.21
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,White,546,66223,2696007.5,40.7,64346,97.2,22223,33.6,36444,55,21495,32.5,6475,9.8,10590,16,230414.11,3.48,63943,-20388.939,-0.32,-0.33,-0.31
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Asian - Any other Asian background,369,1459,69772,47.8,1420,97.3,736,50.4,985,67.5,702,48.1,287,19.7,411,28.2,6273.06,4.3,1100,683.946,0.62,0.54,0.71
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Asian - Bangladeshi,246,1576,79992.5,50.8,1565,99.3,846,53.7,1163,73.8,858,54.4,359,22.8,489,31,7140.61,4.53,1450,857.831,0.59,0.52,0.66
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Asian - Chinese,203,376,24379,64.8,375,99.7,288,76.6,342,91,256,68.1,158,42,211,56.1,2300.07,6.12,259,322.184,1.24,1.07,1.42
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Asian - Indian,305,1582,83661.5,52.9,1575,99.6,929,58.7,1215,76.8,805,50.9,337,21.3,479,30.3,7467.06,4.72,1271,863.025,0.68,0.6,0.76
202223,Academic year,National,E92000001,England,Revised,Eligible,Multi-academy trusts,Sponsored academies,Ethnicity,Asian - Pakistani,280,4728,206020.5,43.6,4664,98.6,1818,38.5,2874,60.8,2194,46.4,553,11.7,922,19.5,17969.94,3.8,4245,256.556,0.06,0.02,0.1
