time_period,time_identifier,geographic_level,country_code,country_name,version,performance_tables_eligibility,trust_type,establishment_type,breakdown_topic,breakdown,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,3 years,15,2789,124296.75,44.6,2754,98.7,1116,40,1721,61.7,1027,36.8,350,12.5,544,19.5,10823.41,3.88,2611,-31.802,-0.01,-0.07,0.04
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,4 years,32,6473,310258.5,47.9,6365,98.3,2993,46.2,4380,67.7,2257,34.9,1096,16.9,1538,23.8,26846.01,4.15,6186,387.371,0.06,0.03,0.1
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,5 years,30,6175,307243.25,49.8,6075,98.4,3157,51.1,4411,71.4,2662,43.1,1201,19.4,1726,28,27064.83,4.38,5854,1304.65,0.22,0.19,0.26
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,6 years,31,5870,270743.64,46.1,5729,97.6,2592,44.2,3772,64.3,2138,36.4,797,13.6,1183,20.2,23468.05,4,5552,-721.265,-0.13,-0.17,-0.09
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,7 years,30,5991,292448,48.8,5890,98.3,3050,50.9,4197,70.1,2189,36.5,1084,18.1,1479,24.7,25467.52,4.25,5702,1119.365,0.2,0.16,0.23
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,8 years,24,4476,208942.25,46.7,4391,98.1,2035,45.5,3000,67,1706,38.1,702,15.7,1073,24,18297.8,4.09,4252,-104.576,-0.02,-0.07,0.02
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,9 years,27,5620,262174.5,46.7,5526,98.3,2556,45.5,3769,67.1,1870,33.3,695,12.4,1083,19.3,22315.08,3.97,5308,-19.638,0,-0.04,0.03
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Converter academies,Number of years in trust,10 or more years,272,57783,2926763.25,50.7,56874,98.4,30673,53.1,42110,72.9,26241,45.4,12864,22.3,17883,30.9,259557.4,4.49,54843,7591.623,0.14,0.13,0.15
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Total,Total,194,32592,1318694.75,40.5,31612,97,10895,33.4,17600,54,9183,28.2,2766,8.5,4386,13.5,111659.81,3.43,30005,-10206.368,-0.34,-0.36,-0.32
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,1 to 2,131,22043,900566.5,40.9,21413,97.1,7447,33.8,12048,54.7,6022,27.3,1865,8.5,2921,13.3,75924.98,3.44,20427,-6508.488,-0.32,-0.34,-0.3
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,3 to 5,34,5408,220887.5,40.8,5266,97.4,1812,33.5,2921,54,1452,26.8,409,7.6,661,12.2,18629.12,3.44,4893,-1295.971,-0.26,-0.3,-0.23
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,6 to 9,17,2876,108885.5,37.9,2771,96.3,868,30.2,1410,49,867,30.1,289,10,439,15.3,9465.12,3.29,2630,-1487.117,-0.57,-0.62,-0.51
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,10 to 19,5,971,33617.25,34.6,897,92.4,260,26.8,442,45.5,259,26.7,65,6.7,117,12,2863.88,2.95,859,-708.424,-0.82,-0.92,-0.73
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of academies in trust,20+,7,1294,54738,42.3,1265,97.8,508,39.3,779,60.2,583,45.1,138,10.7,248,19.2,4776.71,3.69,1196,-206.368,-0.17,-0.25,-0.09
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,1 year,23,3723,146604,39.4,3590,96.4,1150,30.9,1946,52.3,1095,29.4,311,8.4,535,14.4,12427,3.34,3501,-1326.879,-0.38,-0.43,-0.33
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,2 years,40,6344,246486,38.9,6113,96.4,2010,31.7,3248,51.2,1710,27,519,8.2,831,13.1,21079.87,3.32,5759,-3037.257,-0.53,-0.56,-0.49
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,3 years,7,1025,44794.25,43.7,1008,98.3,396,38.6,608,59.3,185,18,82,8,119,11.6,3689.23,3.6,982,-220.818,-0.22,-0.31,-0.14
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,4 years,9,1140,43235.5,37.9,1106,97,322,28.2,571,50.1,297,26.1,79,6.9,121,10.6,3652.23,3.2,1028,-268.384,-0.26,-0.35,-0.17
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,5 years,14,2470,98787,40,2404,97.3,789,31.9,1301,52.7,478,19.4,164,6.6,260,10.5,8218.62,3.33,2360,-918.858,-0.39,-0.45,-0.33
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,6 years,17,2904,106425.5,36.6,2792,96.1,725,25,1298,44.7,810,27.9,134,4.6,278,9.6,8759.05,3.02,2534,-1363.582,-0.54,-0.59,-0.48
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,7 years,4,750,29885,39.8,731,97.5,230,30.7,398,53.1,212,28.3,59,7.9,117,15.6,2529.82,3.37,708,-252.171,-0.36,-0.46,-0.25
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,8 years,22,3664,142271,38.8,3556,97.1,1147,31.3,1915,52.3,867,23.7,225,6.1,370,10.1,11861.55,3.24,3371,-1618.406,-0.48,-0.53,-0.43
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,9 years,13,2100,91609,43.6,2050,97.6,850,40.5,1312,62.5,764,36.4,252,12,370,17.6,7916.74,3.77,1968,-203.268,-0.1,-0.17,-0.04
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Sponsored academies,Number of years in trust,10 or more years,45,8472,368597.5,43.5,8262,97.5,3276,38.7,5003,59.1,2765,32.6,941,11.1,1385,16.3,31525.7,3.72,7794,-996.745,-0.13,-0.16,-0.1
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Total,Total,45,5623,260583.75,46.3,5492,97.7,2600,46.2,3684,65.5,2803,49.8,1012,18,1508,26.8,23528.02,4.18,5085,44.7,0.01,-0.03,0.05
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of academies in trust,1 to 2,39,4977,232652.5,46.7,4860,97.6,2344,47.1,3300,66.3,2476,49.7,908,18.2,1359,27.3,21033,4.23,4511,213.778,0.05,0.01,0.09
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of academies in trust,3 to 5,3,314,13763.25,43.8,308,98.1,126,40.1,192,61.1,126,40.1,46,14.6,72,22.9,1209.79,3.85,291,-54.356,-0.19,-0.35,-0.02
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of academies in trust,6 to 9,2,228,8985,39.4,223,97.8,71,31.1,122,53.5,129,56.6,22,9.6,34,14.9,790.56,3.47,197,-76.032,-0.39,-0.58,-0.19
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of academies in trust,20+,1,104,5183,49.8,101,97.1,59,56.7,70,67.3,72,69.2,36,34.6,43,41.3,494.67,4.76,86,-38.69,-0.45,-0.75,-0.15
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,1 year,4,388,16623,42.8,377,97.2,156,40.2,226,58.2,157,40.5,66,17,87,22.4,1507.37,3.88,337,-77.804,-0.23,-0.38,-0.08
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,2 years,3,249,9938,39.9,238,95.6,84,33.7,133,53.4,129,51.8,27,10.8,37,14.9,860.14,3.45,215,-111.869,-0.52,-0.71,-0.33
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,4 years,2,224,7693,34.3,209,93.3,55,24.6,87,38.8,10,4.5,2,0.9,4,1.8,636.61,2.84,185,-127.77,-0.69,-0.89,-0.49
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,5 years,8,1144,53665.25,46.9,1126,98.4,532,46.5,793,69.3,534,46.7,213,18.6,319,27.9,4821.03,4.21,1088,26.108,0.02,-0.06,0.11
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,6 years,7,827,37256.5,45.1,805,97.3,376,45.5,528,63.8,351,42.4,141,17,201,24.3,3342.1,4.04,742,-67.293,-0.09,-0.19,0.01
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,7 years,7,1173,53172.5,45.3,1144,97.5,510,43.5,735,62.7,520,44.3,191,16.3,288,24.6,4793.31,4.09,1033,-158.381,-0.15,-0.24,-0.07
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,8 years,2,306,16807.5,54.9,302,98.7,203,66.3,255,83.3,231,75.5,67,21.9,109,35.6,1560.83,5.1,272,203.046,0.75,0.58,0.91
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,9 years,4,418,19253.75,46.1,411,98.3,188,45,283,67.7,307,73.4,61,14.6,113,27,1770.79,4.24,382,-38.326,-0.1,-0.24,0.04
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Free schools,Number of years in trust,10 or more years,8,894,46174.25,51.6,880,98.4,496,55.5,644,72,564,63.1,244,27.3,350,39.1,4235.84,4.74,831,396.989,0.48,0.38,0.57
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Total,Total,5,430,15464,36,419,97.4,102,23.7,193,44.9,21,4.9,8,1.9,12,2.8,1134.9,2.64,365,-238.189,-0.65,-0.8,-0.51
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of academies in trust,1 to 2,4,356,11972,33.6,345,96.9,66,18.5,142,39.9,15,4.2,4,1.1,7,2,885.58,2.49,296,-242.646,-0.82,-0.98,-0.66
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of academies in trust,10 to 19,1,74,3492,47.2,74,100,36,48.6,51,68.9,6,8.1,4,5.4,5,6.8,249.32,3.37,69,4.457,0.06,-0.27,0.4
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of years in trust,2 years,1,74,3492,47.2,74,100,36,48.6,51,68.9,6,8.1,4,5.4,5,6.8,249.32,3.37,69,4.457,0.06,-0.27,0.4
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of years in trust,6 years,1,137,5247.75,38.3,136,99.3,32,23.4,68,49.6,8,5.8,3,2.2,3,2.2,412.85,3.01,133,-72.285,-0.54,-0.78,-0.3
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of years in trust,7 years,1,48,2054,42.8,48,100,20,41.7,30,62.5,0,0,0,0,0,0,117.53,2.45,36,10.528,0.29,-0.17,0.75
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of years in trust,9 years,1,98,2715,27.7,94,95.9,5,5.1,19,19.4,7,7.1,1,1,4,4.1,202.67,2.07,96,-139.737,-1.46,-1.74,-1.17
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,Studio schools,Number of years in trust,10 or more years,1,73,1955.25,26.8,67,91.8,9,12.3,25,34.2,0,0,0,0,0,0,152.53,2.09,31,-41.152,-1.33,-1.83,-0.83
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Total,Total,16,1165,43944.75,37.7,1138,97.7,335,28.8,597,51.2,22,1.9,3,0.3,7,0.6,3329.04,2.86,1084,-762.553,-0.7,-0.79,-0.62
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,1 to 2,8,669,25603.5,38.3,653,97.6,196,29.3,353,52.8,17,2.5,1,0.1,3,0.4,1950.17,2.92,622,-441.639,-0.71,-0.82,-0.6
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,3 to 5,4,276,11682.75,42.3,272,98.6,105,38,176,63.8,4,1.4,2,0.7,4,1.4,877,3.18,255,-71.512,-0.28,-0.45,-0.11
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,6 to 9,3,134,3258.5,24.3,127,94.8,12,9,29,21.6,0,0,0,0,0,0,248.5,1.85,125,-211.146,-1.69,-1.94,-1.44
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of academies in trust,10 to 19,1,86,3400,39.5,86,100,22,25.6,39,45.3,1,1.2,0,0,0,0,253.37,2.95,82,-38.256,-0.47,-0.77,-0.16
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,1 year,5,241,9911,41.1,234,97.1,100,41.5,149,61.8,4,1.7,2,0.8,4,1.7,768.82,3.19,224,-82.316,-0.37,-0.55,-0.18
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,2 years,4,296,9396.25,31.7,289,97.6,46,15.5,109,36.8,1,0.3,0,0,0,0,696.54,2.35,276,-297.96,-1.08,-1.25,-0.91
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,3 years,2,228,9682,42.5,226,99.1,77,33.8,143,62.7,9,3.9,1,0.4,3,1.3,725.54,3.18,210,-42.905,-0.2,-0.4,-0.01
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,4 years,1,54,1546.25,28.6,51,94.4,4,7.4,9,16.7,0,0,0,0,0,0,113.67,2.11,52,-69.34,-1.33,-1.72,-0.95
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,6 years,1,79,3670.75,46.5,78,98.7,28,35.4,52,65.8,0,0,0,0,0,0,271.97,3.44,72,4.344,0.06,-0.27,0.39
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,7 years,2,136,4298.75,31.6,132,97.1,28,20.6,59,43.4,1,0.7,0,0,0,0,322.55,2.37,128,-192.574,-1.5,-1.75,-1.26
202223,Academic year,National,E92000001,England,Revised,Ineligible,Multi-academy trusts,University technical colleges (UTCs),Number of years in trust,9 years,1,131,5439.75,41.5,128,97.7,52,39.7,76,58,7,5.3,0,0,0,0,429.95,3.28,122,-81.802,-0.67,-0.92,-0.42
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Total,Total,2028,366094,16855226.7,46,358449,97.9,160980,44,236251,64.5,146007,39.9,58524,16,86003,23.5,1473951.6,4.03,344022,-10336.6,-0.03,-0.03,-0.03
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,1 to 2,652,123895,5872911.25,47.4,121501,98.1,57884,46.7,83177,67.1,48328,39,21010,17,30192,24.4,512887.5,4.14,116716,506.314,0,0,0.01
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,3 to 5,619,112802,5183502.3,46,110447,97.9,48669,43.1,72260,64.1,43890,38.9,17640,15.6,25999,23,451917.03,4.01,106623,-3812.107,-0.04,-0.04,-0.03
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,6 to 9,368,64125,2886229.14,45,62739,97.8,27078,42.2,40456,63.1,25752,40.2,9881,15.4,14657,22.9,253358.07,3.95,60211,-5498.991,-0.09,-0.1,-0.08
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,10 to 19,177,30225,1342383.75,44.4,29501,97.6,12364,40.9,18544,61.4,11701,38.7,4302,14.2,6524,21.6,116950.5,3.87,28176,-1913.31,-0.07,-0.08,-0.05
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of academies in trust,20+,212,35047,1570200.26,44.8,34261,97.8,14985,42.8,21814,62.2,16336,46.6,5691,16.2,8631,24.6,138838.5,3.96,32296,381.494,0.01,0,0.03
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,1 year,93,15046,663962,44.1,14661,97.4,6096,40.5,9318,61.9,5451,36.2,1925,12.8,3008,20,57615.72,3.83,14038,-2307.393,-0.16,-0.19,-0.14
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,2 years,114,19015,813888.25,42.8,18534,97.5,7246,38.1,11186,58.8,6379,33.5,2305,12.1,3527,18.5,70426.87,3.7,17655,-4866.484,-0.28,-0.3,-0.25
202223,Academic year,National,E92000001,England,Revised,All multi-academy trust schools,Multi-academy trusts,All multi-academy trust schools,Number of years in trust,3 years,94,15220,684876.5,45,14945,98.2,6320,41.5,9550,62.7,5167,33.9,2059,13.5,3045,20,59193.35,3.89,14323,-1555.054,-0.11,-0.13,-0.09
