time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,establishment_type,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp,t_p8eng,avg_p8eng,p8eng_ci_low,p8eng_ci_upp,t_p8mat,avg_p8mat,p8mat_ci_low,p8mat_ci_upp,t_p8ebac,avg_p8ebac,p8ebac_ci_low,p8ebac_ci_upp,t_p8open,avg_p8open,p8open_ci_low,p8open_ci_upp,t_entry_1,pt_entry_1,t_anypass,pt_anypass,t_ebaceng_e,pt_ebaceng_e,t_ebacmat_e,pt_ebacmat_e,t_ebac2sci_e,pt_ebac2sci_e,t_ebachum_e,pt_ebachum_e,t_ebaclan_e,pt_ebaclan_e,t_ebaceng_95,pt_ebaceng_95,t_ebacmat_95,pt_ebacmat_95,t_ebac2sci_95,pt_ebac2sci_95,t_ebachum_95,pt_ebachum_95,t_ebaclan_95,pt_ebaclan_95,t_ebaceng_94,pt_ebaceng_94,t_ebacmat_94,pt_ebacmat_94,t_ebac2sci_94,pt_ebac2sci_94,t_ebachum_94,pt_ebachum_94,t_ebaclan_94,pt_ebaclan_94,t_ebptseng_ll,avg_ebptseng_ll,t_ebptsmat,avg_ebptsmat,t_ebptssci,avg_ebptssci,t_ebptshum,avg_ebptshum,t_ebptslan,avg_ebptslan,t_att8_eng,avg_att8_eng,t_att8_mat,avg_att8_mat,t_att8_ebac,avg_att8_ebac,t_att8_open,avg_att8_open,t_att8_open_g,avg_att8_open_g,t_att8_open_ng,avg_att8_open_ng,t_ebac_fill,avg_ebac_fill,t_open_fill,avg_open_fill
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Revised,Alternative provision,2,57,707,12.4,22,38.6,4,7,8,14,2,3.5,0,0,1,1.8,67.33,1.18,24,-60.53,-2.52,-3.09,-1.96,-70.92,-2.96,-3.61,-2.3,-41.625,-1.73,-2.33,-1.14,-50.78,-2.12,-2.77,-1.46,-75.973,-3.17,-3.81,-2.52,40,70.2,38,66.7,10,17.5,28,49.1,21,36.8,5,8.8,17,29.8,6,10.5,6,10.5,6,28.6,0,0,11,64.7,7,12.3,14,24.6,12,57.1,2,40,14,82.4,49,0.86,84,1.47,81.5,1.43,12,0.21,96,1.68,133,2.3,168,2.9,271,4.8,135,2.4,133,2.3,2,0,61,1.1,38,0.7
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Revised,Alternative provision,4,148,1246.25,8.4,59,39.9,10,6.8,20,13.5,2,1.4,0,0,1,0.7,77,0.52,49,-143.981,-2.94,-3.33,-2.54,-151.855,-3.1,-3.56,-2.64,-100.095,-2.04,-2.46,-1.63,-156.354,-3.19,-3.65,-2.73,-155.608,-3.18,-3.63,-2.72,67,45.3,66,44.6,6,4.1,60,40.5,21,14.2,8,5.4,4,2.7,3,2,16,10.8,9,42.9,1,12.5,3,75,3,2,29,19.6,14,66.7,3,37.5,3,75,24,0.16,210,1.42,92.5,0.63,23,0.16,20,0.14,247,1.7,420,2.8,242,1.6,337.25,2.3,324,2.2,13.25,0.1,61,0.4,82,0.6
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Revised,Alternative provision,4,71,500,7,24,33.8,3,4.2,4,5.6,1,1.4,0,0,0,0,40.66,0.57,33,-81.793,-2.48,-2.96,-2,-87.415,-2.65,-3.21,-2.09,-47.51,-1.44,-1.95,-0.93,-77.466,-2.35,-2.91,-1.79,-105.242,-3.19,-3.74,-2.64,28,39.4,28,39.4,8,11.3,27,38,14,19.7,9,12.7,2,2.8,3,4.2,4,5.6,5,35.7,2,22.2,1,50,4,5.6,6,8.5,6,42.9,3,33.3,2,100,33,0.46,78,1.1,50,0.7,22,0.31,11,0.15,112,1.6,156,2.2,147,2.1,85,1.2,85,1.2,0,0,41,0.6,30,0.4
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Revised,Alternative provision,1,8,17,2.1,2,25,0,0,0,0,0,0,0,0,0,0,1.17,0.15,2,-10.341,-5.17,-7.13,-3.21,-9.55,-4.78,-7.04,-2.51,-9.16,-4.58,-6.64,-2.52,-10.93,-5.47,-7.73,-3.2,-11.066,-5.53,-7.78,-3.28,2,25,2,25,1,12.5,2,25,0,0,0,0,0,0,0,0,0,0,0,z,0,z,0,z,0,0,0,0,0,z,0,z,0,z,2,0.25,5,0.63,0,0,0,0,0,0,7,0.9,10,1.3,0,0,0,0,0,0,0,0,0,0,0,0
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Revised,Alternative provision,2,55,284,5.2,15,27.3,1,1.8,1,1.8,0,0,0,0,0,0,19.36,0.35,39,-118.963,-3.05,-3.49,-2.61,-139.405,-3.57,-4.09,-3.06,-87.65,-2.25,-2.71,-1.78,-107.01,-2.74,-3.26,-2.23,-138.161,-3.54,-4.05,-3.03,31,56.4,27,49.1,1,1.8,28,50.9,8,14.5,11,20,1,1.8,0,0,3,5.5,1,12.5,0,0,1,100,0,0,6,10.9,1,12.5,0,0,1,100,3,0.05,60,1.09,16,0.29,15,0.27,6,0.11,44,0.8,120,2.2,103,1.9,17,0.3,17,0.3,0,0,39,0.7,6,0.1
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Revised,Alternative provision,3,47,290.5,6.2,8,17,1,2.1,3,6.4,0,0,0,0,0,0,19.01,0.4,36,-122.418,-3.4,-3.86,-2.94,-144.54,-4.02,-4.55,-3.48,-90.74,-2.52,-3.01,-2.03,-120.12,-3.34,-3.87,-2.8,-131.102,-3.64,-4.17,-3.11,30,63.8,25,53.2,2,4.3,30,63.8,5,10.6,0,0,1,2.1,1,2.1,3,6.4,1,20,0,z,1,100,2,4.3,5,10.6,2,40,0,z,1,100,10,0.21,60,1.28,17.5,0.37,0,0,9,0.19,41,0.9,120,2.6,60,1.3,69.5,1.5,55,1.2,14.5,0.3,18,0.4,25,0.5
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Revised,Alternative provision,3,101,786.25,7.8,73,72.3,1,1,6,5.9,0,0,0,0,0,0,31.5,0.31,91,-283.888,-3.12,-3.41,-2.83,-286.105,-3.14,-3.48,-2.81,-199.415,-2.19,-2.5,-1.89,-334.241,-3.67,-4.01,-3.34,-288.416,-3.17,-3.5,-2.84,85,84.2,74,73.3,8,7.9,82,81.2,0,0,0,0,2,2,3,3,2,2,0,z,0,z,0,0,6,5.9,11,10.9,0,z,0,z,0,0,35,0.35,154,1.52,0,0,0,0,0,0,225,2.2,308,3,0,0,253.25,2.5,208,2.1,45.25,0.4,0,0,77,0.8
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Revised,Alternative provision,2,57,685,12,25,43.9,6,10.5,9,15.8,0,0,0,0,0,0,70.49,1.24,11,-25.425,-2.31,-3.15,-1.48,-21.82,-1.98,-2.95,-1.02,-10.565,-0.96,-1.84,-0.08,-29.385,-2.67,-3.64,-1.71,-33.766,-3.07,-4.03,-2.11,42,73.7,41,71.9,3,5.3,41,71.9,30,52.6,15,26.3,1,1.8,1,1.8,12,21.1,5,16.7,6,40,1,100,3,5.3,19,33.3,9,30,7,46.7,1,100,14,0.25,142,2.49,101,1.77,60,1.05,5,0.09,100,1.8,284,5,279,4.9,22,0.4,22,0.4,0,0,79,1.4,8,0.1
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Revised,Alternative provision,3,52,531.5,10.2,29,55.8,3,5.8,6,11.5,0,0,0,0,0,0,38.66,0.74,40,-115.543,-2.89,-3.33,-2.45,-122.615,-3.07,-3.57,-2.56,-92.38,-2.31,-2.77,-1.85,-120.761,-3.02,-3.53,-2.51,-121.081,-3.03,-3.53,-2.52,36,69.2,34,65.4,10,19.2,34,65.4,25,48.1,2,3.8,3,5.8,3,5.8,4,7.7,3,12,2,100,2,66.7,5,9.6,6,11.5,4,16,2,100,3,100,39,0.75,73,1.4,44.5,0.86,13,0.25,18,0.35,122,2.3,146,2.8,120,2.3,143.5,2.8,127,2.4,16.5,0.3,37,0.7,52,1
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Revised,Alternative provision,2,35,246,7,25,71.4,0,0,0,0,0,0,0,0,0,0,21.69,0.62,32,-94.795,-2.96,-3.45,-2.47,-100.765,-3.15,-3.72,-2.58,-83.525,-2.61,-3.13,-2.09,-86.147,-2.69,-3.26,-2.13,-106.994,-3.34,-3.91,-2.78,26,74.3,24,68.6,17,48.6,25,71.4,23,65.7,10,28.6,0,0,0,0,0,0,0,0,0,0,0,z,0,0,1,2.9,1,4.3,0,0,0,z,26,0.74,30,0.86,32.5,0.93,9,0.26,0,0,63,1.8,60,1.7,74,2.1,49,1.4,49,1.4,0,0,43,1.2,27,0.8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Revised,Alternative provision,2,31,87,2.8,2,6.5,1,3.2,1,3.2,0,0,0,0,0,0,7.16,0.23,24,-70.354,-2.93,-3.5,-2.37,-79.15,-3.3,-3.95,-2.64,-61.63,-2.57,-3.16,-1.97,-64.427,-2.68,-3.34,-2.03,-76.231,-3.18,-3.83,-2.53,3,9.7,3,9.7,1,3.2,3,9.7,2,6.5,1,3.2,0,0,0,0,2,6.5,1,50,0,0,0,z,0,0,2,6.5,2,100,0,0,0,z,3,0.1,14,0.45,12,0.39,2,0.06,0,0,12,0.4,28,0.9,31,1,16,0.5,16,0.5,0,0,5,0.2,4,0.1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Revised,Alternative provision,4,92,267,2.9,31,33.7,1,1.1,2,2.2,0,0,0,0,0,0,17.52,0.19,80,-233.608,-2.92,-3.23,-2.61,-255.15,-3.19,-3.55,-2.83,-175.61,-2.2,-2.52,-1.87,-220.36,-2.75,-3.11,-2.4,-271.173,-3.39,-3.75,-3.03,33,35.9,32,34.8,1,1.1,33,35.9,6,6.5,2,2.2,0,0,0,0,1,1.1,1,16.7,0,0,0,z,0,0,3,3.3,1,16.7,0,0,0,z,2,0.02,66,0.72,16,0.17,5,0.05,0,0,76,0.8,132,1.4,52,0.6,7,0.1,7,0.1,0,0,21,0.2,4,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Revised,Alternative provision,5,92,509,5.5,43,46.7,0,0,1,1.1,0,0,0,0,0,0,34.16,0.37,75,-217.386,-2.9,-3.22,-2.58,-233.755,-3.12,-3.49,-2.75,-163.31,-2.18,-2.51,-1.84,-202.398,-2.7,-3.07,-2.33,-257.531,-3.43,-3.8,-3.07,52,56.5,46,50,23,25,49,53.3,7,7.6,1,1.1,0,0,1,1.1,2,2.2,3,42.9,0,0,0,z,1,1.1,7,7.6,3,42.9,1,100,0,z,50,0.54,90,0.98,30.5,0.33,4,0.04,0,0,130,1.4,180,2,142,1.5,57,0.6,57,0.6,0,0,49,0.5,27,0.3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Revised,Alternative provision,3,22,70,3.2,8,36.4,0,0,0,0,0,0,0,0,0,0,2.85,0.13,18,-47.957,-2.66,-3.32,-2.01,-51.57,-2.87,-3.62,-2.11,-41.605,-2.31,-3,-1.62,-44.036,-2.45,-3.2,-1.69,-53.717,-2.98,-3.73,-2.23,11,50,11,50,1,4.5,8,36.4,1,4.5,0,0,0,0,0,0,0,0,0,0,0,z,0,z,1,4.5,0,0,0,0,0,z,0,z,4,0.18,7,0.32,3,0.14,0,0,0,0,19,0.9,14,0.6,14,0.6,23,1,17,0.8,6,0.3,8,0.4,7,0.3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Revised,Alternative provision,6,122,433.5,3.6,30,24.6,1,0.8,4,3.3,0,0,0,0,0,0,19.33,0.16,103,-325.004,-3.16,-3.43,-2.88,-360.765,-3.5,-3.82,-3.19,-270.71,-2.63,-2.92,-2.34,-311.202,-3.02,-3.34,-2.71,-351.179,-3.41,-3.72,-3.1,61,50,57,46.7,10,8.2,36,29.5,2,1.6,1,0.8,0,0,1,0.8,2,1.6,0,0,0,0,0,z,2,1.6,5,4.1,0,0,0,0,0,z,28,0.23,77,0.63,5.5,0.05,0,0,0,0,95,0.8,154,1.3,94,0.8,90.5,0.7,60,0.5,30.5,0.3,45,0.4,33,0.3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Revised,Alternative provision,4,72,256,3.6,27,37.5,0,0,1,1.4,0,0,0,0,0,0,10.67,0.15,62,-195.44,-3.15,-3.5,-2.8,-215,-3.47,-3.87,-3.06,-164.425,-2.65,-3.02,-2.28,-195.282,-3.15,-3.56,-2.74,-203.21,-3.28,-3.68,-2.87,32,44.4,30,41.7,1,1.4,29,40.3,8,11.1,0,0,0,0,0,0,0,0,0,0,0,z,0,z,0,0,1,1.4,0,0,0,z,0,z,3,0.04,44,0.61,8.5,0.12,0,0,0,0,61,0.8,88,1.2,27,0.4,80,1.1,80,1.1,0,0,13,0.2,27,0.4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Revised,Alternative provision,8,83,416.5,5,33,39.8,0,0,2,2.4,0,0,0,0,0,0,32.82,0.4,61,-174.804,-2.87,-3.22,-2.51,-194.365,-3.19,-3.6,-2.78,-141.255,-2.32,-2.69,-1.94,-159.648,-2.62,-3.03,-2.21,-199.31,-3.27,-3.67,-2.86,40,48.2,38,45.8,6,7.2,36,43.4,23,27.7,3,3.6,0,0,0,0,0,0,1,4.3,0,0,0,z,0,0,3,3.6,4,17.4,0,0,0,z,13,0.16,67,0.81,57.5,0.69,2,0.02,0,0,91,1.1,134,1.6,132,1.6,59.5,0.7,52,0.6,7.5,0.1,49,0.6,24,0.3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Revised,Alternative provision,8,65,675.5,10.4,27,41.5,6,9.2,8,12.3,0,0,0,0,0,0,37.99,0.58,55,-127.945,-2.33,-2.7,-1.95,-133.895,-2.43,-2.87,-2,-99.665,-1.81,-2.21,-1.42,-133.029,-2.42,-2.85,-1.99,-137.709,-2.5,-2.93,-2.07,41,63.1,39,60,12,18.5,30,46.2,6,9.2,4,6.2,0,0,6,9.2,7,10.8,5,83.3,3,75,0,z,7,10.8,10,15.4,6,100,3,75,0,z,51,0.78,84,1.29,35.5,0.55,22,0.34,0,0,170,2.6,168,2.6,146,2.2,191.5,2.9,145,2.2,46.5,0.7,35,0.5,44,0.7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Revised,Alternative provision,3,92,230.75,2.5,16,17.4,0,0,1,1.1,0,0,0,0,0,0,13.18,0.14,72,-236.652,-3.29,-3.61,-2.96,-252.995,-3.51,-3.89,-3.14,-200.37,-2.78,-3.13,-2.44,-232.362,-3.23,-3.6,-2.85,-254.217,-3.53,-3.91,-3.16,23,25,21,22.8,7,7.6,18,19.6,2,2.2,0,0,0,0,1,1.1,3,3.3,0,0,0,z,0,z,1,1.1,5,5.4,1,50,0,z,0,z,19,0.21,46,0.5,7,0.08,0,0,0,0,69,0.8,92,1,36,0.4,33.75,0.4,27,0.3,6.75,0.1,8,0.1,12,0.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Revised,Alternative provision,8,258,1567,6.1,158,61.2,2,0.8,6,2.3,0,0,0,0,0,0,118.25,0.46,239,-746.209,-3.12,-3.3,-2.94,-805.23,-3.37,-3.58,-3.16,-556.265,-2.33,-2.52,-2.14,-705.096,-2.95,-3.16,-2.74,-874.68,-3.66,-3.87,-3.45,179,69.4,157,60.9,38,14.7,172,66.7,82,31.8,11,4.3,1,0.4,2,0.8,3,1.2,0,0,0,0,0,0,5,1.9,19,7.4,3,3.7,0,0,0,0,88,0.34,313,1.21,145,0.56,15,0.06,3,0.01,387,1.5,626,2.4,389,1.5,165,0.6,157,0.6,8,0,179,0.7,74,0.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Revised,Alternative provision,1,25,70,2.8,1,4,1,4,1,4,0,0,0,0,0,0,4,0.16,12,-34.482,-2.87,-3.67,-2.07,-38.91,-3.24,-4.17,-2.32,-31.975,-2.66,-3.51,-1.82,-30.095,-2.51,-3.43,-1.58,-37.569,-3.13,-4.05,-2.21,4,16,4,16,0,0,2,8,0,0,1,4,1,4,0,0,1,4,0,z,1,100,1,100,0,0,1,4,0,z,1,100,1,100,0,0,8,0.32,0,0,7,0.28,9,0.36,9,0.4,16,0.6,31,1.2,14,0.6,14,0.6,0,0,4,0.2,2,0.1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Revised,Alternative provision,6,105,209.25,2,32,30.5,0,0,1,1,0,0,0,0,0,0,11.67,0.11,96,-311.221,-3.24,-3.52,-2.96,-330.24,-3.44,-3.77,-3.11,-261.045,-2.72,-3.02,-2.42,-303.001,-3.16,-3.48,-2.83,-340.222,-3.54,-3.87,-3.22,36,34.3,31,29.5,2,1.9,34,32.4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,z,1,1,1,1,1,100,1,100,0,z,7,0.07,51,0.49,4,0.04,4,0.04,0,0,80,0.8,102,1,12,0.1,15.25,0.1,8,0.1,7.25,0.1,3,0,5,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Revised,Alternative provision,3,166,633,3.8,60,36.1,2,1.2,3,1.8,0,0,0,0,0,0,45.51,0.27,135,-371.679,-2.75,-2.99,-2.51,-410.09,-3.04,-3.31,-2.76,-288.61,-2.14,-2.39,-1.89,-354.388,-2.63,-2.9,-2.35,-418.786,-3.1,-3.38,-2.83,71,42.8,68,41,12,7.2,65,39.2,43,25.9,1,0.6,0,0,1,0.6,3,1.8,1,2.3,0,0,0,z,4,2.4,6,3.6,2,4.7,0,0,0,z,36,0.22,115,0.69,61,0.37,0,0,0,0,160,1,230,1.4,135,0.8,108,0.7,108,0.7,0,0,71,0.4,42,0.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Revised,Alternative provision,1,77,139,1.8,10,13,1,1.3,3,3.9,0,0,0,0,0,0,6.65,0.09,61,-185.788,-3.05,-3.4,-2.69,-209.48,-3.43,-3.84,-3.02,-157.63,-2.58,-2.96,-2.21,-171.093,-2.8,-3.22,-2.39,-203.431,-3.33,-3.74,-2.93,13,16.9,12,15.6,1,1.3,11,14.3,2,2.6,1,1.3,0,0,0,0,4,5.2,0,0,0,0,0,z,0,0,5,6.5,0,0,0,0,0,z,3,0.04,34,0.44,0,0,3,0.04,0,0,37,0.5,68,0.9,25,0.3,9,0.1,9,0.1,0,0,7,0.1,3,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Revised,Alternative provision,2,14,13,0.9,2,14.3,0,0,0,0,0,0,0,0,0,0,0.34,0.02,11,-30.852,-2.8,-3.64,-1.97,-33.81,-3.07,-4.04,-2.11,-27.17,-2.47,-3.35,-1.59,-29.428,-2.68,-3.64,-1.71,-32.752,-2.98,-3.94,-2.02,3,21.4,3,21.4,0,0,2,14.3,0,0,0,0,0,0,0,0,0,0,0,z,0,z,0,z,0,0,0,0,0,z,0,z,0,z,0,0,2,0.14,0,0,0,0,0,0,5,0.4,4,0.3,0,0,4,0.3,4,0.3,0,0,0,0,2,0.1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Revised,Alternative provision,7,126,595.75,4.7,63,50,0,0,3,2.4,0,0,0,0,0,0,21.33,0.17,106,-319.965,-3.02,-3.29,-2.75,-344.615,-3.25,-3.56,-2.94,-239.815,-2.26,-2.55,-1.98,-329.373,-3.11,-3.42,-2.8,-347.585,-3.28,-3.59,-2.97,77,61.1,70,55.6,1,0.8,69,54.8,0,0,3,2.4,0,0,0,0,0,0,0,z,0,0,0,z,1,0.8,4,3.2,0,z,0,0,0,z,4,0.03,121,0.96,0,0,3,0.02,0,0,149,1.2,242,1.9,63,0.5,141.75,1.1,130,1,11.75,0.1,32,0.3,57,0.5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Revised,Alternative provision,4,49,94,1.9,10,20.4,1,2,1,2,0,0,0,0,0,0,4.51,0.09,30,-95.331,-3.18,-3.68,-2.67,-104.935,-3.5,-4.08,-2.91,-81.13,-2.7,-3.24,-2.17,-90.781,-3.03,-3.61,-2.44,-102.938,-3.43,-4.01,-2.85,13,26.5,11,22.4,0,0,12,24.5,3,6.1,0,0,0,0,0,0,1,2,0,0,0,z,0,z,0,0,1,2,0,0,0,z,0,z,0,0,19,0.39,4,0.08,0,0,0,0,24,0.5,38,0.8,20,0.4,12,0.2,12,0.2,0,0,7,0.1,5,0.1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Revised,Alternative provision,7,121,410.5,3.4,25,20.7,1,0.8,3,2.5,0,0,0,0,0,0,31.69,0.26,77,-243.526,-3.16,-3.48,-2.85,-273.31,-3.55,-3.91,-3.18,-200.865,-2.61,-2.94,-2.28,-229.322,-2.98,-3.34,-2.61,-266.336,-3.46,-3.82,-3.1,41,33.9,39,32.2,3,2.5,30,24.8,6,5,10,8.3,8,6.6,0,0,3,2.5,2,33.3,3,30,2,25,0,0,9,7.4,4,66.7,5,50,4,50,6,0.05,69,0.57,27,0.22,35,0.29,26,0.21,64,0.5,138,1.1,120,1,88.5,0.7,85,0.7,3.5,0,31,0.3,26,0.2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Revised,Alternative provision,1,22,86,3.9,11,50,1,4.5,2,9.1,0,0,0,0,0,0,4.83,0.22,17,-46,-2.71,-3.38,-2.03,-45.975,-2.7,-3.48,-1.93,-28.915,-1.7,-2.41,-0.99,-48.611,-2.86,-3.64,-2.08,-54.801,-3.22,-4,-2.45,11,50,11,50,1,4.5,11,50,0,0,1,4.5,0,0,0,0,1,4.5,0,z,0,0,0,z,0,0,2,9.1,0,z,0,0,0,z,3,0.14,24,1.09,0,0,2,0.09,0,0,32,1.5,48,2.2,2,0.1,4,0.2,4,0.2,0,0,1,0,1,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Revised,Alternative provision,2,88,407.75,4.6,36,40.9,0,0,0,0,0,0,0,0,0,0,22.85,0.26,74,-221.374,-2.99,-3.31,-2.67,-256.87,-3.47,-3.84,-3.1,-177.56,-2.4,-2.74,-2.06,-216.462,-2.93,-3.3,-2.55,-231.829,-3.13,-3.5,-2.76,42,47.7,38,43.2,1,1.1,40,45.5,27,30.7,2,2.3,0,0,0,0,0,0,0,0,0,0,0,z,0,0,4,4.5,0,0,0,0,0,z,1,0.01,73,0.83,31.5,0.36,0,0,0,0,67,0.8,146,1.7,74,0.8,120.75,1.4,119,1.4,1.75,0,38,0.4,39,0.4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Revised,Alternative provision,5,79,350,4.4,48,60.8,1,1.3,1,1.3,0,0,0,0,0,0,15.5,0.2,70,-182.331,-2.6,-2.94,-2.27,-200.24,-2.86,-3.24,-2.48,-146.32,-2.09,-2.44,-1.74,-169.988,-2.43,-2.81,-2.05,-206.754,-2.95,-3.33,-2.57,50,63.3,49,62,8,10.1,48,60.8,3,3.8,16,20.3,0,0,0,0,1,1.3,0,0,0,0,0,z,0,0,1,1.3,0,0,0,0,0,z,14,0.18,57,0.72,3.5,0.04,15,0.19,0,0,96,1.2,114,1.4,77,1,63,0.8,63,0.8,0,0,51,0.6,33,0.4
